,Price,Age,Odometer,mileage,engineCC,powerBhp,Location_Bangalore,Location_Chennai,Location_Coimbatore,Location_Delhi,Location_Hyderabad,Location_Jaipur,Location_Kochi,Location_Kolkata,Location_Mumbai,Location_Pune,FuelType_Diesel,FuelType_Electric,FuelType_LPG,FuelType_Petrol,Transmission_Manual,OwnerType_Fourth +ACY- Above,OwnerType_Second,OwnerType_Third
4830,0.8,16,95000,15.9,1298.0,85.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4831,3.95,6,25000,22.9,1248.0,74.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
4832,3.65,8,180000,20.5,1598.0,103.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4833,10.0,15,131000,11.0,2987.0,198.5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4834,4.0,9,65000,12.05,2179.0,120.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
4835,4.75,8,117777,21.64,1461.0,84.8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4836,3.1,11,65000,17.5,1298.0,85.8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
4837,3.61,3,46897,21.1,814.0,55.2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4838,4.29,5,36695,19.4,1198.0,86.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4839,2.13,9,43000,18.06,1198.0,75.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
4840,1.1,12,54000,19.7,796.0,46.3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
4841,13.95,9,89000,22.69,1995.0,190.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4842,5.35,6,7000,16.47,1198.0,74.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
4843,3.9,6,58470,23.1,998.0,67.04,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4844,2.8,6,37000,21.5,1197.0,81.8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
4845,8.75,4,29000,26.21,1248.0,88.5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
4846,19.5,7,52000,16.55,1968.0,147.51,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4847,2.75,7,32807,19.4,1198.0,86.8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
4848,8.0,7,86000,11.79,2179.0,120.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4849,5.7,6,66500,26.0,1498.0,98.6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4850,12.5,8,94000,17.05,1995.0,184.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4851,1.75,9,29000,18.0,995.0,62.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
4852,1.9,10,107389,20.0,1399.0,68.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
4853,4.5,5,36100,20.4,1197.0,81.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4854,30.3,5,16329,19.27,2143.0,170.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4855,16.0,6,36000,19.3,1968.0,141.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4856,32.78,3,41816,18.56,1995.0,190.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4857,2.5,5,54680,21.1,814.0,55.2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
4858,43.0,3,14000,18.25,1968.0,187.74,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4859,5.38,3,23977,18.16,1196.0,86.8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4860,2.65,7,30131,20.92,998.0,67.1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4861,3.3,3,2530,24.7,796.0,47.3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4862,34.0,5,39000,19.27,2143.0,167.62,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4863,0.7,19,140000,20.3,1086.0,68.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
4864,6.83,3,32257,24.4,1120.0,71.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4865,5.77,4,46983,25.8,1498.0,98.6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4866,3.1,12,107000,17.8,1248.0,75.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
4867,4.95,3,19000,16.2,1199.0,74.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
4868,16.25,7,88000,17.11,1968.0,174.33,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4869,52.54,8,84384,10.2,4367.0,308.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4870,6.4,9,128000,16.0,2179.0,140.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
4871,6.95,9,71000,13.1,2499.0,141.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
4872,0.85,12,50000,17.2,1396.0,53.5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
4873,6.95,4,16000,21.4,1197.0,83.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4874,3.45,3,82000,24.4,1120.0,71.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
4875,2.75,12,80000,13.5,1799.0,130.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4876,4.95,5,36000,18.6,1197.0,81.83,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0
4877,9.62,2,17477,17.0,1198.0,108.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4878,6.79,4,16725,18.6,1197.0,81.83,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4879,4.5,6,48241,19.1,1197.0,85.8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
4880,3.01,6,52431,22.5,998.0,67.04,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4881,4.4,8,68000,21.9,1396.0,88.76,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4882,17.49,8,158000,12.55,2982.0,168.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4883,4.66,6,31446,20.36,1197.0,78.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4884,5.5,5,25000,18.9,1197.0,82.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4885,6.0,4,57000,18.6,1197.0,81.83,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4886,2.4,13,76000,17.0,1086.0,62.28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4887,10.19,2,57078,24.3,1248.0,88.5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4888,5.25,4,47471,25.8,1498.0,98.6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4889,45.0,6,50000,15.26,2143.0,203.2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4890,2.7,10,62000,23.0,1396.0,90.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4891,3.39,7,65807,19.81,1086.0,68.05,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4892,5.69,6,81768,26.59,1248.0,74.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4893,58.54,2,9952,10.37,2979.0,306.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4894,8.4,3,24000,27.39,1248.0,74.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4895,2.5,8,72921,25.44,936.0,57.6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4896,3.25,8,59000,19.4,1198.0,86.8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
4897,3.25,6,33000,20.0,1399.0,68.05,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
4898,4.25,4,36789,23.1,998.0,67.04,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
4899,18.5,6,41000,14.84,2143.0,170.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4900,2.4,13,71000,17.0,1086.0,62.28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4901,4.25,5,46650,19.4,1198.0,86.8,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
4902,8.85,2,3000,21.4,1197.0,83.1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4903,4.14,6,14799,21.1,814.0,55.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4904,12.75,9,44000,21.1,1798.0,73.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4905,7.0,5,68525,23.0,1396.0,90.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4906,33.0,2,15000,10.91,3198.0,197.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4907,10.0,3,29000,17.4,1497.0,117.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4908,3.53,8,77407,21.5,1248.0,88.8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
4909,1.35,13,118000,12.9,1598.0,102.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
4910,4.5,7,75000,20.54,1598.0,103.6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4911,4.9,8,69000,16.8,1497.0,116.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
4912,12.26,4,52553,19.67,1582.0,126.2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4913,3.99,6,58000,24.4,1120.0,71.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
4914,46.95,3,24000,17.9,2143.0,170.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4915,3.8,5,65542,20.0,1399.0,68.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4916,6.75,7,68008,15.0,1896.0,105.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
4917,8.75,3,22251,18.49,1493.0,100.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4918,5.2,7,55000,15.8,1499.0,110.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
4919,8.42,3,19387,17.1,1591.0,121.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4920,3.0,6,58000,26.6,998.0,58.16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4921,5.75,4,24001,18.6,1197.0,81.83,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
4922,9.75,12,17000,15.2,1968.0,140.8,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4923,3.5,5,28500,19.49,1198.0,67.04,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4924,30.0,6,66000,15.26,2143.0,203.2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4925,35.0,3,22000,12.83,2179.0,147.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4926,13.25,2,44383,15.8,1591.0,121.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4927,3.65,7,45000,20.5,1598.0,103.5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
4928,5.25,5,58000,23.4,1248.0,74.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4929,9.7,4,69000,15.8,1591.0,121.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4930,5.21,3,60993,24.0,1120.0,70.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4931,6.3,4,67000,18.49,1493.0,100.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
4932,4.72,6,51134,24.0,1120.0,70.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4933,28.0,9,55000,11.7,2993.0,245.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4934,8.37,2,25082,28.4,1248.0,73.75,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4935,14.0,8,68350,12.55,2982.0,168.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4936,36.0,5,50000,17.68,1968.0,174.33,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4937,6.4,5,97000,27.3,1498.0,98.6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
4938,51.69,5,56238,11.33,4134.0,335.2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4939,8.0,6,72618,12.05,2179.0,120.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4940,9.8,8,62005,18.3,1991.0,147.9,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4941,2.7,8,61250,25.44,936.0,57.6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4942,24.37,6,28469,18.25,1968.0,187.74,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4943,9.72,2,21488,14.3,1598.0,103.52,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4944,5.0,6,197000,23.4,1248.0,74.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
4945,10.5,11,138205,11.5,2982.0,171.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
4946,3.9,8,160000,22.9,1248.0,74.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
4947,5.65,8,67590,17.0,1497.0,118.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4948,29.95,8,52000,15.26,2143.0,203.2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4949,3.0,12,100000,17.8,1248.0,75.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
4950,6.0,3,60048,26.1,1498.0,99.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
4951,2.11,11,48000,20.36,1197.0,78.9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
4952,1.49,10,47000,14.6,1197.0,78.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
4953,1.5,9,100000,19.7,796.0,46.3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
4954,4.67,7,62601,23.59,1364.0,78.08,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4955,2.85,14,80010,20.4,1197.0,81.8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
4956,33.64,3,26493,19.27,2143.0,170.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4957,0.91,9,96000,17.88,1396.0,52.8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
4958,2.42,6,45700,22.74,796.0,47.3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
4959,3.25,15,13000,9.3,2771.0,193.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4960,2.8,7,38000,16.47,1198.0,73.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
4961,8.3,1,8018,22.0,1197.0,81.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4962,5.25,10,144400,12.05,2179.0,120.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
4963,2.9,10,152000,17.8,1248.0,75.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4964,15.0,7,71000,18.88,1995.0,184.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
4965,0.53,8,80000,25.4,624.0,37.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
4966,12.5,6,87143,12.99,2494.0,100.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
4967,2.75,8,25000,18.4,1198.0,86.8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
4968,5.0,2,2000,23.84,1199.0,83.83,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
4969,7.09,6,45239,12.05,2179.0,120.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4970,19.99,9,101999,16.73,1995.0,218.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4971,10.75,6,74219,21.43,1364.0,87.2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
4972,9.45,4,25000,18.0,1497.0,117.3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4973,2.9,12,109606,22.0,1582.0,126.2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4974,4.7,5,36000,26.59,1248.0,74.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
4975,7.11,4,41810,20.73,1373.0,91.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4976,6.25,6,93321,22.7,1498.0,89.84,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4977,2.2,9,81000,20.92,998.0,67.1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4978,8.86,1,25717,19.0,1199.0,88.76,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4979,9.3,5,37000,15.1,2179.0,140.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4980,7.57,3,56380,18.49,1493.0,100.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4981,7.9,3,8000,18.2,1199.0,88.7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4982,5.65,2,14589,16.1,1298.0,88.2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4983,3.25,7,65088,16.47,1198.0,73.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4984,16.27,1,24864,20.5,1582.0,126.2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4985,3.21,9,64831,18.6,1199.0,79.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4986,3.9,7,38001,25.8,1498.0,98.6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
4987,6.5,12,77000,10.0,2496.0,157.7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
4988,48.0,4,27000,18.59,2993.0,265.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4989,18.9,4,39000,20.38,1968.0,143.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4990,3.6,5,131000,26.59,1248.0,74.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
4991,5.5,5,43000,26.59,1248.0,74.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
4992,7.0,9,68000,12.8,2494.0,102.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
4993,41.75,4,45165,16.09,1995.0,184.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4994,10.5,13,120000,16.73,1995.0,218.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4995,10.09,6,86091,15.1,2179.0,140.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4996,3.0,11,71499,17.0,1497.0,118.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4997,12.0,6,50000,17.0,2200.0,139.01,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4998,4.91,5,66000,20.14,1498.0,88.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4999,2.0,10,45000,16.0,1198.0,90.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
5000,5.3,5,69189,23.59,1364.0,67.06,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
5001,7.22,6,40206,19.01,1461.0,108.5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
5002,32.57,3,36723,18.56,1995.0,190.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5003,2.75,10,57500,18.5,1197.0,80.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
5004,4.33,2,43912,15.1,1196.0,73.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5005,3.75,9,52000,17.8,1399.0,68.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
5006,5.91,6,60952,16.8,1497.0,118.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5007,4.35,7,87192,25.2,1248.0,74.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5008,3.25,6,58000,24.0,1120.0,70.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5009,68.0,3,59500,14.75,2967.0,245.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
5010,5.5,4,16650,17.0,1198.0,74.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
5011,12.08,2,34696,18.0,1497.0,117.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5012,7.48,2,42243,27.39,1248.0,74.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
5013,5.5,4,57824,24.0,1120.0,70.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5014,3.5,9,110000,19.3,1248.0,73.9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5015,1.6,14,63000,16.1,1240.47,77.88,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5016,15.5,7,72000,12.38,2179.0,115.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5017,19.0,7,63455,11.5,2982.0,171.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
5018,8.4,3,17151,27.3,1498.0,98.6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
5019,7.25,4,31001,24.3,1248.0,88.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
5020,4.25,6,42109,23.4,1248.0,74.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
5021,5.7,5,55000,21.66,1498.0,103.52,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5022,26.0,7,46000,12.38,2179.0,115.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
5023,2.49,7,30852,22.74,796.0,47.3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
5024,3.0,9,65000,16.47,1198.0,73.9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
5025,5.95,5,65000,26.0,1498.0,98.6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5026,2.69,7,72000,23.4,1248.0,74.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5027,26.0,6,29000,17.11,1968.0,174.33,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5028,5.5,5,32000,17.8,1497.0,117.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
5029,4.85,4,29875,18.16,1196.0,86.8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5030,8.39,2,32539,24.3,1248.0,88.5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
5031,7.99,5,83090,19.01,1461.0,108.45,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
5032,6.95,4,62679,21.19,1396.0,88.73,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
5033,1.5,10,93000,15.7,1390.0,75.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
5034,1.55,14,44000,17.7,1497.0,78.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
5035,2.75,10,78400,15.6,1196.0,70.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
5036,4.25,6,71300,13.06,1598.0,102.53,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
5037,2.85,5,18000,20.36,1197.0,78.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
5038,56.14,1,24013,12.81,1999.0,148.31,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5039,10.0,11,99100,9.74,1984.0,208.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5040,1.25,17,62000,11.3,1298.0,83.1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0
5041,7.5,3,14000,26.59,1248.0,74.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
5042,25.81,5,44811,17.11,1968.0,174.33,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5043,4.3,6,44000,16.47,1198.0,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5044,11.0,10,136000,11.5,2982.0,171.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
5045,11.75,10,144113,11.5,2982.0,171.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
5046,6.58,8,94989,12.8,2354.0,177.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5047,4.8,8,58133,22.9,1248.0,74.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5048,1.65,12,61000,17.5,1198.0,70.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
5049,15.0,3,27000,17.1,1956.0,170.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
5050,1.0,6,18050,25.4,624.0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
5051,1.65,13,145277,15.3,1596.0,101.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
5052,3.6,5,42000,27.62,793.0,47.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5053,11.5,9,86000,11.5,2982.0,171.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5054,3.6,5,42150,27.62,793.0,47.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5055,3.05,5,30158,21.1,814.0,55.2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
